run_idx,step,action,new_item,score,inventory_size,ingredients,final_reward,domain
1,2,"('wand', 'mushroom')","('[wand]-[mushroom]', -15)",15,7,"[('dandelion', 0), ('[rose petal]-[[honey nectar]-[frog leg]]', 15), ('[wand]-[mushroom]', -15)]",140,potions
1,3,"('wand', '[wand]-[mushroom]')","('[wand]-[[wand]-[mushroom]]', 20)",20,7,"[('dandelion', 0), ('[rose petal]-[[honey nectar]-[frog leg]]', 15), ('[wand]-[[wand]-[mushroom]]', 20)]",140,potions
1,4,"('dandelion', '[wand]-[[wand]-[mushroom]]')","('[dandelion]-[[wand]-[[wand]-[mushroom]]]', 20)",20,6,"[('[rose petal]-[[honey nectar]-[frog leg]]', 15), ('[dandelion]-[[wand]-[[wand]-[mushroom]]]', 20)]",140,potions
1,5,"('mortar', '[dandelion]-[[wand]-[[wand]-[mushroom]]]')","('[mortar]-[[dandelion]-[[wand]-[[wand]-[mushroom]]]]', 60)",60,6,"[('[rose petal]-[[honey nectar]-[frog leg]]', 15), ('[mortar]-[[dandelion]-[[wand]-[[wand]-[mushroom]]]]', 60)]",140,potions
1,6,"('mortar', '[mortar]-[[dandelion]-[[wand]-[[wand]-[mushroom]]]]')","('[mortar]-[[mortar]-[[dandelion]-[[wand]-[[wand]-[mushroom]]]]]', 60)",60,6,"[('[rose petal]-[[honey nectar]-[frog leg]]', 15), ('[mortar]-[[mortar]-[[dandelion]-[[wand]-[[wand]-[mushroom]]]]]', 60)]",140,potions
1,7,"('vial', '[mortar]-[[mortar]-[[dandelion]-[[wand]-[[wand]-[mushroom]]]]]')","('[vial]-[[mortar]-[[mortar]-[[dandelion]-[[wand]-[[wand]-[mushroom]]]]]]', 100)",100,6,"[('[rose petal]-[[honey nectar]-[frog leg]]', 15), ('[vial]-[[mortar]-[[mortar]-[[dandelion]-[[wand]-[[wand]-[mushroom]]]]]]', 100)]",140,potions
1,8,"('filter', '[vial]-[[mortar]-[[mortar]-[[dandelion]-[[wand]-[[wand]-[mushroom]]]]]]')","('[filter]-[[vial]-[[mortar]-[[mortar]-[[dandelion]-[[wand]-[[wand]-[mushroom]]]]]]]', 140)",140,6,"[('[rose petal]-[[honey nectar]-[frog leg]]', 15), ('[filter]-[[vial]-[[mortar]-[[mortar]-[[dandelion]-[[wand]-[[wand]-[mushroom]]]]]]]', 140)]",140,potions
1,9,"('vial', '[filter]-[[vial]-[[mortar]-[[mortar]-[[dandelion]-[[wand]-[[wand]-[mushroom]]]]]]]')","('[vial]-[[filter]-[[vial]-[[mortar]-[[mortar]-[[dandelion]-[[wand]-[[wand]-[mushroom]]]]]]]]', 140)",140,6,"[('[rose petal]-[[honey nectar]-[frog leg]]', 15), ('[vial]-[[filter]-[[vial]-[[mortar]-[[mortar]-[[dandelion]-[[wand]-[[wand]-[mushroom]]]]]]]]', 140)]",140,potions
1,10,,,140,6,"[('[rose petal]-[[honey nectar]-[frog leg]]', 15), ('[vial]-[[filter]-[[vial]-[[mortar]-[[mortar]-[[dandelion]-[[wand]-[[wand]-[mushroom]]]]]]]]', 140)]",140,potions
2,0,"('dandelion', 'kraken ink')","('[dandelion]-[kraken ink]', 35)",35,8,"[('dragon scale', 0), ('ghostly vapor', 0), ('sunstone', 0), ('[dandelion]-[kraken ink]', 35)]",75,potions
2,1,"('filter', '[dandelion]-[kraken ink]')","('[filter]-[[dandelion]-[kraken ink]]', 55)",55,8,"[('dragon scale', 0), ('ghostly vapor', 0), ('sunstone', 0), ('[filter]-[[dandelion]-[kraken ink]]', 55)]",75,potions
2,2,"('mortar', 'sunstone')","('[mortar]-[sunstone]', 20)",55,8,"[('dragon scale', 0), ('ghostly vapor', 0), ('[filter]-[[dandelion]-[kraken ink]]', 55), ('[mortar]-[sunstone]', 20)]",75,potions
2,3,"('[filter]-[[dandelion]-[kraken ink]]', '[mortar]-[sunstone]')","('[[filter]-[[dandelion]-[kraken ink]]]-[[mortar]-[sunstone]]', 75)",75,7,"[('dragon scale', 0), ('ghostly vapor', 0), ('[[filter]-[[dandelion]-[kraken ink]]]-[[mortar]-[sunstone]]', 75)]",75,potions
2,4,,,75,7,"[('dragon scale', 0), ('ghostly vapor', 0), ('[[filter]-[[dandelion]-[kraken ink]]]-[[mortar]-[sunstone]]', 75)]",75,potions
3,0,"(""dragon's breath"", 'tree sap')","(""[tree sap]-[dragon's breath]"", 35)",35,8,"[('honey nectar', 0), ('mushroom', 0), ('dragon scale', 0), (""[tree sap]-[dragon's breath]"", 35)]",110,potions
3,1,"('mortar', 'mushroom')","('[mortar]-[mushroom]', 20)",35,8,"[('honey nectar', 0), ('dragon scale', 0), (""[tree sap]-[dragon's breath]"", 35), ('[mortar]-[mushroom]', 20)]",110,potions
3,2,"('filter', ""[tree sap]-[dragon's breath]"")","(""[filter]-[[tree sap]-[dragon's breath]]"", 55)",55,8,"[('honey nectar', 0), ('dragon scale', 0), ('[mortar]-[mushroom]', 20), (""[filter]-[[tree sap]-[dragon's breath]]"", 55)]",110,potions
3,3,"('[mortar]-[mushroom]', ""[filter]-[[tree sap]-[dragon's breath]]"")","(""[[mortar]-[mushroom]]-[[filter]-[[tree sap]-[dragon's breath]]]"", 90)",90,7,"[('honey nectar', 0), ('dragon scale', 0), (""[[mortar]-[mushroom]]-[[filter]-[[tree sap]-[dragon's breath]]]"", 90)]",110,potions
3,4,"('filter', 'honey nectar')","('[filter]-[honey nectar]', 20)",90,7,"[('dragon scale', 0), (""[[mortar]-[mushroom]]-[[filter]-[[tree sap]-[dragon's breath]]]"", 90), ('[filter]-[honey nectar]', 20)]",110,potions
3,5,"('vial', '[filter]-[honey nectar]')","('[vial]-[[filter]-[honey nectar]]', 40)",90,7,"[('dragon scale', 0), (""[[mortar]-[mushroom]]-[[filter]-[[tree sap]-[dragon's breath]]]"", 90), ('[vial]-[[filter]-[honey nectar]]', 40)]",110,potions
3,6,"('filter', '[vial]-[[filter]-[honey nectar]]')","('[vial]-[[filter]-[honey nectar]]', 40)",90,7,"[('dragon scale', 0), (""[[mortar]-[mushroom]]-[[filter]-[[tree sap]-[dragon's breath]]]"", 90), ('[vial]-[[filter]-[honey nectar]]', 40)]",110,potions
3,7,"(""[[mortar]-[mushroom]]-[[filter]-[[tree sap]-[dragon's breath]]]"", '[vial]-[[filter]-[honey nectar]]')","(""[[[mortar]-[mushroom]]-[[filter]-[[tree sap]-[dragon's breath]]]]-[[vial]-[[filter]-[honey nectar]]]"", 110)",110,6,"[('dragon scale', 0), (""[[[mortar]-[mushroom]]-[[filter]-[[tree sap]-[dragon's breath]]]]-[[vial]-[[filter]-[honey nectar]]]"", 110)]",110,potions
3,8,"('mortar', 'dragon scale')","('[mortar]-[dragon scale]', 20)",110,6,"[(""[[[mortar]-[mushroom]]-[[filter]-[[tree sap]-[dragon's breath]]]]-[[vial]-[[filter]-[honey nectar]]]"", 110), ('[mortar]-[dragon scale]', 20)]",110,potions
3,9,"('mortar', '[mortar]-[dragon scale]')","('[mortar]-[dragon scale]', 20)",110,6,"[(""[[[mortar]-[mushroom]]-[[filter]-[[tree sap]-[dragon's breath]]]]-[[vial]-[[filter]-[honey nectar]]]"", 110), ('[mortar]-[dragon scale]', 20)]",110,potions
3,10,,,110,6,"[(""[[[mortar]-[mushroom]]-[[filter]-[[tree sap]-[dragon's breath]]]]-[[vial]-[[filter]-[honey nectar]]]"", 110), ('[mortar]-[dragon scale]', 20)]",110,potions
4,0,"('whispering wind', 'amber')","('[whispering wind]-[amber]', 35)",35,8,"[('obsidian', 0), ('basilisk venom', 0), ('dragon scale', 0), ('[whispering wind]-[amber]', 35)]",135,potions
4,1,"('obsidian', 'basilisk venom')","('[obsidian]-[basilisk venom]', 35)",35,7,"[('dragon scale', 0), ('[whispering wind]-[amber]', 35), ('[obsidian]-[basilisk venom]', 35)]",135,potions
4,2,"('filter', '[obsidian]-[basilisk venom]')","('[filter]-[[obsidian]-[basilisk venom]]', 55)",55,7,"[('dragon scale', 0), ('[whispering wind]-[amber]', 35), ('[filter]-[[obsidian]-[basilisk venom]]', 55)]",135,potions
4,3,"('dragon scale', '[filter]-[[obsidian]-[basilisk venom]]')","('[dragon scale]-[[filter]-[[obsidian]-[basilisk venom]]]', 55)",55,6,"[('[whispering wind]-[amber]', 35), ('[dragon scale]-[[filter]-[[obsidian]-[basilisk venom]]]', 55)]",135,potions
4,4,"('mortar', '[dragon scale]-[[filter]-[[obsidian]-[basilisk venom]]]')","('[mortar]-[[dragon scale]-[[filter]-[[obsidian]-[basilisk venom]]]]', 75)",75,6,"[('[whispering wind]-[amber]', 35), ('[mortar]-[[dragon scale]-[[filter]-[[obsidian]-[basilisk venom]]]]', 75)]",135,potions
4,5,"('mortar', '[whispering wind]-[amber]')","('[mortar]-[[whispering wind]-[amber]]', 35)",75,6,"[('[mortar]-[[dragon scale]-[[filter]-[[obsidian]-[basilisk venom]]]]', 75), ('[mortar]-[[whispering wind]-[amber]]', 35)]",135,potions
4,6,"('wand', '[mortar]-[[dragon scale]-[[filter]-[[obsidian]-[basilisk venom]]]]')","('[wand]-[[mortar]-[[dragon scale]-[[filter]-[[obsidian]-[basilisk venom]]]]]', 30)",35,6,"[('[mortar]-[[whispering wind]-[amber]]', 35), ('[wand]-[[mortar]-[[dragon scale]-[[filter]-[[obsidian]-[basilisk venom]]]]]', 30)]",135,potions
4,7,"('wand', '[wand]-[[mortar]-[[dragon scale]-[[filter]-[[obsidian]-[basilisk venom]]]]]')","('[wand]-[[wand]-[[mortar]-[[dragon scale]-[[filter]-[[obsidian]-[basilisk venom]]]]]]', 135)",135,6,"[('[mortar]-[[whispering wind]-[amber]]', 35), ('[wand]-[[wand]-[[mortar]-[[dragon scale]-[[filter]-[[obsidian]-[basilisk venom]]]]]]', 135)]",135,potions
4,8,"('filter', '[mortar]-[[whispering wind]-[amber]]')","('[filter]-[[mortar]-[[whispering wind]-[amber]]]', 35)",135,6,"[('[wand]-[[wand]-[[mortar]-[[dragon scale]-[[filter]-[[obsidian]-[basilisk venom]]]]]]', 135), ('[filter]-[[mortar]-[[whispering wind]-[amber]]]', 35)]",135,potions
4,9,"('filter', '[filter]-[[mortar]-[[whispering wind]-[amber]]]')","('[filter]-[[filter]-[[mortar]-[[whispering wind]-[amber]]]]', 35)",135,6,"[('[wand]-[[wand]-[[mortar]-[[dragon scale]-[[filter]-[[obsidian]-[basilisk venom]]]]]]', 135), ('[filter]-[[filter]-[[mortar]-[[whispering wind]-[amber]]]]', 35)]",135,potions
4,10,"('mortar', '[filter]-[[filter]-[[mortar]-[[whispering wind]-[amber]]]]')","('[mortar]-[[filter]-[[filter]-[[mortar]-[[whispering wind]-[amber]]]]]', 35)",135,6,"[('[wand]-[[wand]-[[mortar]-[[dragon scale]-[[filter]-[[obsidian]-[basilisk venom]]]]]]', 135), ('[mortar]-[[filter]-[[filter]-[[mortar]-[[whispering wind]-[amber]]]]]', 35)]",135,potions
4,11,,,135,6,"[('[wand]-[[wand]-[[mortar]-[[dragon scale]-[[filter]-[[obsidian]-[basilisk venom]]]]]]', 135), ('[mortar]-[[filter]-[[filter]-[[mortar]-[[whispering wind]-[amber]]]]]', 35)]",135,potions
5,0,"('basilisk venom', 'bat wing')","('[basilisk venom]-[bat wing]', 35)",35,8,"[('volcanic fumes', 0), ('morning dew', 0), ('mandrake root', 0), ('[basilisk venom]-[bat wing]', 35)]",140,potions
5,1,"('filter', '[basilisk venom]-[bat wing]')","('[filter]-[[basilisk venom]-[bat wing]]', 55)",55,8,"[('volcanic fumes', 0), ('morning dew', 0), ('mandrake root', 0), ('[filter]-[[basilisk venom]-[bat wing]]', 55)]",140,potions
5,2,"('volcanic fumes', '[filter]-[[basilisk venom]-[bat wing]]')","('[volcanic fumes]-[[filter]-[[basilisk venom]-[bat wing]]]', 70)",70,7,"[('morning dew', 0), ('mandrake root', 0), ('[volcanic fumes]-[[filter]-[[basilisk venom]-[bat wing]]]', 70)]",140,potions
5,3,"('mortar', 'mandrake root')","('[mortar]-[mandrake root]', 20)",70,7,"[('morning dew', 0), ('[volcanic fumes]-[[filter]-[[basilisk venom]-[bat wing]]]', 70), ('[mortar]-[mandrake root]', 20)]",140,potions
5,4,"('vial', '[mortar]-[mandrake root]')","('[vial]-[[mortar]-[mandrake root]]', 40)",70,7,"[('morning dew', 0), ('[volcanic fumes]-[[filter]-[[basilisk venom]-[bat wing]]]', 70), ('[vial]-[[mortar]-[mandrake root]]', 40)]",140,potions
5,5,"('morning dew', '[vial]-[[mortar]-[mandrake root]]')","('[morning dew]-[[vial]-[[mortar]-[mandrake root]]]', 60)",70,6,"[('[volcanic fumes]-[[filter]-[[basilisk venom]-[bat wing]]]', 70), ('[morning dew]-[[vial]-[[mortar]-[mandrake root]]]', 60)]",140,potions
5,6,"('filter', '[morning dew]-[[vial]-[[mortar]-[mandrake root]]]')","('[filter]-[[morning dew]-[[vial]-[[mortar]-[mandrake root]]]]', 100)",100,6,"[('[volcanic fumes]-[[filter]-[[basilisk venom]-[bat wing]]]', 70), ('[filter]-[[morning dew]-[[vial]-[[mortar]-[mandrake root]]]]', 100)]",140,potions
5,7,"('wand', '[volcanic fumes]-[[filter]-[[basilisk venom]-[bat wing]]]')","('[wand]-[[volcanic fumes]-[[filter]-[[basilisk venom]-[bat wing]]]]', 25)",100,6,"[('[filter]-[[morning dew]-[[vial]-[[mortar]-[mandrake root]]]]', 100), ('[wand]-[[volcanic fumes]-[[filter]-[[basilisk venom]-[bat wing]]]]', 25)]",140,potions
5,8,"('wand', '[wand]-[[volcanic fumes]-[[filter]-[[basilisk venom]-[bat wing]]]]')","('[wand]-[[wand]-[[volcanic fumes]-[[filter]-[[basilisk venom]-[bat wing]]]]]', 130)",130,6,"[('[filter]-[[morning dew]-[[vial]-[[mortar]-[mandrake root]]]]', 100), ('[wand]-[[wand]-[[volcanic fumes]-[[filter]-[[basilisk venom]-[bat wing]]]]]', 130)]",140,potions
5,9,"('wand', '[filter]-[[morning dew]-[[vial]-[[mortar]-[mandrake root]]]]')","('[wand]-[[filter]-[[morning dew]-[[vial]-[[mortar]-[mandrake root]]]]]', 70)",130,6,"[('[wand]-[[wand]-[[volcanic fumes]-[[filter]-[[basilisk venom]-[bat wing]]]]]', 130), ('[wand]-[[filter]-[[morning dew]-[[vial]-[[mortar]-[mandrake root]]]]]', 70)]",140,potions
5,10,"('filter', '[wand]-[[wand]-[[volcanic fumes]-[[filter]-[[basilisk venom]-[bat wing]]]]]')","('[filter]-[[wand]-[[wand]-[[volcanic fumes]-[[filter]-[[basilisk venom]-[bat wing]]]]]]', 130)",130,6,"[('[wand]-[[filter]-[[morning dew]-[[vial]-[[mortar]-[mandrake root]]]]]', 70), ('[filter]-[[wand]-[[wand]-[[volcanic fumes]-[[filter]-[[basilisk venom]-[bat wing]]]]]]', 130)]",140,potions
5,11,"('wand', '[wand]-[[filter]-[[morning dew]-[[vial]-[[mortar]-[mandrake root]]]]]')","('[wand]-[[wand]-[[filter]-[[morning dew]-[[vial]-[[mortar]-[mandrake root]]]]]]', 140)",140,6,"[('[filter]-[[wand]-[[wand]-[[volcanic fumes]-[[filter]-[[basilisk venom]-[bat wing]]]]]]', 130), ('[wand]-[[wand]-[[filter]-[[morning dew]-[[vial]-[[mortar]-[mandrake root]]]]]]', 140)]",140,potions
5,12,,,140,6,"[('[filter]-[[wand]-[[wand]-[[volcanic fumes]-[[filter]-[[basilisk venom]-[bat wing]]]]]]', 130), ('[wand]-[[wand]-[[filter]-[[morning dew]-[[vial]-[[mortar]-[mandrake root]]]]]]', 140)]",140,potions
6,0,"('kraken ink', 'frog leg')","('[kraken ink]-[frog leg]', 35)",35,8,"[('volcanic fumes', 0), (""dragon's breath"", 0), ('mushroom', 0), ('[kraken ink]-[frog leg]', 35)]",175,potions
6,1,"('filter', '[kraken ink]-[frog leg]')","('[filter]-[[kraken ink]-[frog leg]]', 55)",55,8,"[('volcanic fumes', 0), (""dragon's breath"", 0), ('mushroom', 0), ('[filter]-[[kraken ink]-[frog leg]]', 55)]",175,potions
6,2,"('mortar', 'mushroom')","('[mortar]-[mushroom]', 20)",55,8,"[('volcanic fumes', 0), (""dragon's breath"", 0), ('[filter]-[[kraken ink]-[frog leg]]', 55), ('[mortar]-[mushroom]', 20)]",175,potions
6,3,"('vial', '[mortar]-[mushroom]')","('[vial]-[[mortar]-[mushroom]]', 40)",55,8,"[('volcanic fumes', 0), (""dragon's breath"", 0), ('[filter]-[[kraken ink]-[frog leg]]', 55), ('[vial]-[[mortar]-[mushroom]]', 40)]",175,potions
6,4,"('[filter]-[[kraken ink]-[frog leg]]', '[vial]-[[mortar]-[mushroom]]')","('[[filter]-[[kraken ink]-[frog leg]]]-[[vial]-[[mortar]-[mushroom]]]', 95)",95,7,"[('volcanic fumes', 0), (""dragon's breath"", 0), ('[[filter]-[[kraken ink]-[frog leg]]]-[[vial]-[[mortar]-[mushroom]]]', 95)]",175,potions
6,5,"('filter', '[[filter]-[[kraken ink]-[frog leg]]]-[[vial]-[[mortar]-[mushroom]]]')","('[filter]-[[[filter]-[[kraken ink]-[frog leg]]]-[[vial]-[[mortar]-[mushroom]]]]', 115)",115,7,"[('volcanic fumes', 0), (""dragon's breath"", 0), ('[filter]-[[[filter]-[[kraken ink]-[frog leg]]]-[[vial]-[[mortar]-[mushroom]]]]', 115)]",175,potions
6,6,"('mortar', '[filter]-[[[filter]-[[kraken ink]-[frog leg]]]-[[vial]-[[mortar]-[mushroom]]]]')","('[mortar]-[[filter]-[[[filter]-[[kraken ink]-[frog leg]]]-[[vial]-[[mortar]-[mushroom]]]]]', 115)",115,7,"[('volcanic fumes', 0), (""dragon's breath"", 0), ('[mortar]-[[filter]-[[[filter]-[[kraken ink]-[frog leg]]]-[[vial]-[[mortar]-[mushroom]]]]]', 115)]",175,potions
6,7,"('filter', '[mortar]-[[filter]-[[[filter]-[[kraken ink]-[frog leg]]]-[[vial]-[[mortar]-[mushroom]]]]]')","('[filter]-[[mortar]-[[filter]-[[[filter]-[[kraken ink]-[frog leg]]]-[[vial]-[[mortar]-[mushroom]]]]]]', 115)",115,7,"[('volcanic fumes', 0), (""dragon's breath"", 0), ('[filter]-[[mortar]-[[filter]-[[[filter]-[[kraken ink]-[frog leg]]]-[[vial]-[[mortar]-[mushroom]]]]]]', 115)]",175,potions
6,8,"('volcanic fumes', ""dragon's breath"")","(""[volcanic fumes]-[dragon's breath]"", 20)",115,6,"[('[filter]-[[mortar]-[[filter]-[[[filter]-[[kraken ink]-[frog leg]]]-[[vial]-[[mortar]-[mushroom]]]]]]', 115), (""[volcanic fumes]-[dragon's breath]"", 20)]",175,potions
6,9,"('filter', ""[volcanic fumes]-[dragon's breath]"")","(""[filter]-[[volcanic fumes]-[dragon's breath]]"", 20)",115,6,"[('[filter]-[[mortar]-[[filter]-[[[filter]-[[kraken ink]-[frog leg]]]-[[vial]-[[mortar]-[mushroom]]]]]]', 115), (""[filter]-[[volcanic fumes]-[dragon's breath]]"", 20)]",175,potions
6,10,"('filter', ""[filter]-[[volcanic fumes]-[dragon's breath]]"")","(""[filter]-[[filter]-[[volcanic fumes]-[dragon's breath]]]"", 20)",115,6,"[('[filter]-[[mortar]-[[filter]-[[[filter]-[[kraken ink]-[frog leg]]]-[[vial]-[[mortar]-[mushroom]]]]]]', 115), (""[filter]-[[filter]-[[volcanic fumes]-[dragon's breath]]]"", 20)]",175,potions
6,11,"('wand', ""[filter]-[[filter]-[[volcanic fumes]-[dragon's breath]]]"")","(""[wand]-[[filter]-[[filter]-[[volcanic fumes]-[dragon's breath]]]]"", -10)",115,6,"[('[filter]-[[mortar]-[[filter]-[[[filter]-[[kraken ink]-[frog leg]]]-[[vial]-[[mortar]-[mushroom]]]]]]', 115), (""[wand]-[[filter]-[[filter]-[[volcanic fumes]-[dragon's breath]]]]"", -10)]",175,potions
6,12,"('wand', ""[wand]-[[filter]-[[filter]-[[volcanic fumes]-[dragon's breath]]]]"")","(""[wand]-[[wand]-[[filter]-[[filter]-[[volcanic fumes]-[dragon's breath]]]]]"", 60)",115,6,"[('[filter]-[[mortar]-[[filter]-[[[filter]-[[kraken ink]-[frog leg]]]-[[vial]-[[mortar]-[mushroom]]]]]]', 115), (""[wand]-[[wand]-[[filter]-[[filter]-[[volcanic fumes]-[dragon's breath]]]]]"", 60)]",175,potions
6,13,"('wand', '[filter]-[[mortar]-[[filter]-[[[filter]-[[kraken ink]-[frog leg]]]-[[vial]-[[mortar]-[mushroom]]]]]]')","('[wand]-[[filter]-[[mortar]-[[filter]-[[[filter]-[[kraken ink]-[frog leg]]]-[[vial]-[[mortar]-[mushroom]]]]]]]', 70)",70,6,"[(""[wand]-[[wand]-[[filter]-[[filter]-[[volcanic fumes]-[dragon's breath]]]]]"", 60), ('[wand]-[[filter]-[[mortar]-[[filter]-[[[filter]-[[kraken ink]-[frog leg]]]-[[vial]-[[mortar]-[mushroom]]]]]]]', 70)]",175,potions
6,14,"('wand', '[wand]-[[filter]-[[mortar]-[[filter]-[[[filter]-[[kraken ink]-[frog leg]]]-[[vial]-[[mortar]-[mushroom]]]]]]]')","('[wand]-[[wand]-[[filter]-[[mortar]-[[filter]-[[[filter]-[[kraken ink]-[frog leg]]]-[[vial]-[[mortar]-[mushroom]]]]]]]]', 175)",175,6,"[(""[wand]-[[wand]-[[filter]-[[filter]-[[volcanic fumes]-[dragon's breath]]]]]"", 60), ('[wand]-[[wand]-[[filter]-[[mortar]-[[filter]-[[[filter]-[[kraken ink]-[frog leg]]]-[[vial]-[[mortar]-[mushroom]]]]]]]]', 175)]",175,potions
7,0,"('mortar', 'mushroom')","('[mortar]-[mushroom]', 20)",20,9,"[('whispering wind', 0), ('rose petal', 0), ('unicorn horn', 0), ('mandrake root', 0), ('[mortar]-[mushroom]', 20)]",90,potions
7,1,"('vial', '[mortar]-[mushroom]')","('[vial]-[[mortar]-[mushroom]]', 40)",40,9,"[('whispering wind', 0), ('rose petal', 0), ('unicorn horn', 0), ('mandrake root', 0), ('[vial]-[[mortar]-[mushroom]]', 40)]",90,potions
