run_idx,step,action,new_item,score,inventory_size,inventory,final_reward,domain
1,7,"('salt', '[water]-[pineapple]')","Ingredient(name='[salt]-[[water]-[pineapple]]', emoji='❓', value=5, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False)",16.666666666666668,7,"[Tool(name='water', emoji='💧', tool=True), Tool(name='knife', emoji='🔪', tool=True), Tool(name='stove', emoji='🔥', tool=True), Tool(name='salt', emoji='🧂', tool=True), CombinedItem(name='[salt]-[[[banana]-[egg]]-[[stove]-[[stove]-[rice]]]]', emoji='❓', value=55, features={}, description='', tool=False, ingredients=[Ingredient(name='[salt-banana]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False), Ingredient(name='[salt-egg]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'eggs and dairy'}, description='', tool=False), Ingredient(name='[salt-[stove]-[[stove]-[rice]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 2, 'water_level': 0, 'chop_level': 0, 'type': 'grain', 'edible': True}, description='', tool=False)]), Ingredient(name='[salt]-[[water]-[pineapple]]', emoji='❓', value=5, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False), Ingredient(name='[water]-[[stove]-[tomato]]', emoji='❓', value=-10, features={'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'type': 'vegetable', 'edible': True}, description='', tool=False)]",55,cooking
1,8,"('knife', '[salt]-[[water]-[pineapple]]')","Ingredient(name='[salt]-[[water]-[pineapple]]', emoji='❓', value=5, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False)",16.666666666666668,7,"[Tool(name='water', emoji='💧', tool=True), Tool(name='knife', emoji='🔪', tool=True), Tool(name='stove', emoji='🔥', tool=True), Tool(name='salt', emoji='🧂', tool=True), CombinedItem(name='[salt]-[[[banana]-[egg]]-[[stove]-[[stove]-[rice]]]]', emoji='❓', value=55, features={}, description='', tool=False, ingredients=[Ingredient(name='[salt-banana]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False), Ingredient(name='[salt-egg]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'eggs and dairy'}, description='', tool=False), Ingredient(name='[salt-[stove]-[[stove]-[rice]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 2, 'water_level': 0, 'chop_level': 0, 'type': 'grain', 'edible': True}, description='', tool=False)]), Ingredient(name='[salt]-[[water]-[pineapple]]', emoji='❓', value=5, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False), Ingredient(name='[water]-[[stove]-[tomato]]', emoji='❓', value=-10, features={'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'type': 'vegetable', 'edible': True}, description='', tool=False)]",55,cooking
1,9,"('water', '[stove]-[tomato]')","Ingredient(name='[water]-[[stove]-[tomato]]', emoji='❓', value=-10, features={'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'type': 'vegetable', 'edible': True}, description='', tool=False)",16.666666666666668,7,"[Tool(name='water', emoji='💧', tool=True), Tool(name='knife', emoji='🔪', tool=True), Tool(name='stove', emoji='🔥', tool=True), Tool(name='salt', emoji='🧂', tool=True), CombinedItem(name='[salt]-[[[banana]-[egg]]-[[stove]-[[stove]-[rice]]]]', emoji='❓', value=55, features={}, description='', tool=False, ingredients=[Ingredient(name='[salt-banana]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False), Ingredient(name='[salt-egg]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'eggs and dairy'}, description='', tool=False), Ingredient(name='[salt-[stove]-[[stove]-[rice]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 2, 'water_level': 0, 'chop_level': 0, 'type': 'grain', 'edible': True}, description='', tool=False)]), Ingredient(name='[salt]-[[water]-[pineapple]]', emoji='❓', value=5, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False), Ingredient(name='[water]-[[stove]-[tomato]]', emoji='❓', value=-10, features={'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'type': 'vegetable', 'edible': True}, description='', tool=False)]",55,cooking
1,10,"('water', '[stove]-[tomato]')",,16.666666666666668,7,"[Tool(name='water', emoji='💧', tool=True), Tool(name='knife', emoji='🔪', tool=True), Tool(name='stove', emoji='🔥', tool=True), Tool(name='salt', emoji='🧂', tool=True), CombinedItem(name='[salt]-[[[banana]-[egg]]-[[stove]-[[stove]-[rice]]]]', emoji='❓', value=55, features={}, description='', tool=False, ingredients=[Ingredient(name='[salt-banana]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False), Ingredient(name='[salt-egg]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'eggs and dairy'}, description='', tool=False), Ingredient(name='[salt-[stove]-[[stove]-[rice]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 2, 'water_level': 0, 'chop_level': 0, 'type': 'grain', 'edible': True}, description='', tool=False)]), Ingredient(name='[salt]-[[water]-[pineapple]]', emoji='❓', value=5, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False), Ingredient(name='[water]-[[stove]-[tomato]]', emoji='❓', value=-10, features={'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'type': 'vegetable', 'edible': True}, description='', tool=False)]",55,cooking
2,0,"('coconut', 'onion')","CombinedItem(name='[coconut]-[onion]', emoji='❓', value=20, features={}, description='', tool=False, ingredients=[Ingredient(name='coconut', emoji='🥥', value=0, features={'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'fruit'}, description='', tool=False), Ingredient(name='onion', emoji='🧅', value=0, features={'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'aromatic'}, description='', tool=False)])",5.0,8,"[Tool(name='water', emoji='💧', tool=True), Tool(name='knife', emoji='🔪', tool=True), Tool(name='stove', emoji='🔥', tool=True), Tool(name='salt', emoji='🧂', tool=True), CombinedItem(name='[stove]-[[water]-[[water]-[[salt]-[[knife]-[[knife]-[[salt]-[[stove]-[[stove]-[[coconut]-[onion]]]]]]]]]]', emoji='❓', value=-100, features={}, description='', tool=False, ingredients=[Ingredient(name='[stove-[water-[water-[salt-[knife-[knife-[salt-[stove-[stove-coconut]]]]]]]]]', emoji='❓', value=0, features={'salt_level': 2, 'cook_level': 2, 'water_level': 1, 'chop_level': 1, 'type': 'fruit', 'edible': True}, description='', tool=False), Ingredient(name='[stove-[water-[water-[salt-[knife-[knife-[salt-[stove-[stove-onion]]]]]]]]]', emoji='❓', value=0, features={'salt_level': 2, 'cook_level': 2, 'water_level': 1, 'chop_level': 1, 'type': 'aromatic', 'edible': True}, description='', tool=False)]), CombinedItem(name='[knife]-[[water]-[[[stove]-[[salt]-[[knife]-[[ginger]-[lettuce]]]]]-[[salt]-[[water]-[raw fish]]]]]', emoji='❓', value=75, features={}, description='', tool=False, ingredients=[Ingredient(name='[knife-[water-[stove-[salt-[knife-ginger]]]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 1, 'type': 'aromatic', 'edible': True}, description='', tool=False), Ingredient(name='[knife-[water-[stove-[salt-[knife-lettuce]]]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 1, 'type': 'vegetable', 'edible': True}, description='', tool=False), Ingredient(name='[knife-[water-[salt]-[[water]-[raw fish]]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'type': 'meat'}, description='', tool=False)])]",75,cooking
2,1,"('stove', '[coconut]-[onion]')","CombinedItem(name='[stove]-[[coconut]-[onion]]', emoji='❓', value=0, features={}, description='', tool=False, ingredients=[Ingredient(name='[stove-coconut]', emoji='❓', value=0, features={'salt_level': 0, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'type': 'fruit', 'edible': True}, description='', tool=False), Ingredient(name='[stove-onion]', emoji='❓', value=0, features={'salt_level': 0, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'type': 'aromatic', 'edible': True}, description='', tool=False)])",0.0,8,"[Tool(name='water', emoji='💧', tool=True), Tool(name='knife', emoji='🔪', tool=True), Tool(name='stove', emoji='🔥', tool=True), Tool(name='salt', emoji='🧂', tool=True), CombinedItem(name='[stove]-[[water]-[[water]-[[salt]-[[knife]-[[knife]-[[salt]-[[stove]-[[stove]-[[coconut]-[onion]]]]]]]]]]', emoji='❓', value=-100, features={}, description='', tool=False, ingredients=[Ingredient(name='[stove-[water-[water-[salt-[knife-[knife-[salt-[stove-[stove-coconut]]]]]]]]]', emoji='❓', value=0, features={'salt_level': 2, 'cook_level': 2, 'water_level': 1, 'chop_level': 1, 'type': 'fruit', 'edible': True}, description='', tool=False), Ingredient(name='[stove-[water-[water-[salt-[knife-[knife-[salt-[stove-[stove-onion]]]]]]]]]', emoji='❓', value=0, features={'salt_level': 2, 'cook_level': 2, 'water_level': 1, 'chop_level': 1, 'type': 'aromatic', 'edible': True}, description='', tool=False)]), CombinedItem(name='[knife]-[[water]-[[[stove]-[[salt]-[[knife]-[[ginger]-[lettuce]]]]]-[[salt]-[[water]-[raw fish]]]]]', emoji='❓', value=75, features={}, description='', tool=False, ingredients=[Ingredient(name='[knife-[water-[stove-[salt-[knife-ginger]]]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 1, 'type': 'aromatic', 'edible': True}, description='', tool=False), Ingredient(name='[knife-[water-[stove-[salt-[knife-lettuce]]]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 1, 'type': 'vegetable', 'edible': True}, description='', tool=False), Ingredient(name='[knife-[water-[salt]-[[water]-[raw fish]]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'type': 'meat'}, description='', tool=False)])]",75,cooking
2,2,"('ginger', 'lettuce')","CombinedItem(name='[ginger]-[lettuce]', emoji='❓', value=20, features={}, description='', tool=False, ingredients=[Ingredient(name='ginger', emoji='🫚', value=0, features={'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'aromatic'}, description='', tool=False), Ingredient(name='lettuce', emoji='🥬', value=0, features={'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'type': 'vegetable'}, description='', tool=False)])",6.666666666666667,7,"[Tool(name='water', emoji='💧', tool=True), Tool(name='knife', emoji='🔪', tool=True), Tool(name='stove', emoji='🔥', tool=True), Tool(name='salt', emoji='🧂', tool=True), CombinedItem(name='[stove]-[[water]-[[water]-[[salt]-[[knife]-[[knife]-[[salt]-[[stove]-[[stove]-[[coconut]-[onion]]]]]]]]]]', emoji='❓', value=-100, features={}, description='', tool=False, ingredients=[Ingredient(name='[stove-[water-[water-[salt-[knife-[knife-[salt-[stove-[stove-coconut]]]]]]]]]', emoji='❓', value=0, features={'salt_level': 2, 'cook_level': 2, 'water_level': 1, 'chop_level': 1, 'type': 'fruit', 'edible': True}, description='', tool=False), Ingredient(name='[stove-[water-[water-[salt-[knife-[knife-[salt-[stove-[stove-onion]]]]]]]]]', emoji='❓', value=0, features={'salt_level': 2, 'cook_level': 2, 'water_level': 1, 'chop_level': 1, 'type': 'aromatic', 'edible': True}, description='', tool=False)]), CombinedItem(name='[knife]-[[water]-[[[stove]-[[salt]-[[knife]-[[ginger]-[lettuce]]]]]-[[salt]-[[water]-[raw fish]]]]]', emoji='❓', value=75, features={}, description='', tool=False, ingredients=[Ingredient(name='[knife-[water-[stove-[salt-[knife-ginger]]]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 1, 'type': 'aromatic', 'edible': True}, description='', tool=False), Ingredient(name='[knife-[water-[stove-[salt-[knife-lettuce]]]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 1, 'type': 'vegetable', 'edible': True}, description='', tool=False), Ingredient(name='[knife-[water-[salt]-[[water]-[raw fish]]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'type': 'meat'}, description='', tool=False)])]",75,cooking
2,3,"('stove', '[stove]-[[coconut]-[onion]]')","CombinedItem(name='[stove]-[[stove]-[[coconut]-[onion]]]', emoji='❓', value=-40, features={}, description='', tool=False, ingredients=[Ingredient(name='[stove-[stove-coconut]]', emoji='❓', value=0, features={'salt_level': 0, 'cook_level': 2, 'water_level': 0, 'chop_level': 0, 'type': 'fruit', 'edible': True}, description='', tool=False), Ingredient(name='[stove-[stove-onion]]', emoji='❓', value=0, features={'salt_level': 0, 'cook_level': 2, 'water_level': 0, 'chop_level': 0, 'type': 'aromatic', 'edible': True}, description='', tool=False)])",-6.666666666666667,7,"[Tool(name='water', emoji='💧', tool=True), Tool(name='knife', emoji='🔪', tool=True), Tool(name='stove', emoji='🔥', tool=True), Tool(name='salt', emoji='🧂', tool=True), CombinedItem(name='[stove]-[[water]-[[water]-[[salt]-[[knife]-[[knife]-[[salt]-[[stove]-[[stove]-[[coconut]-[onion]]]]]]]]]]', emoji='❓', value=-100, features={}, description='', tool=False, ingredients=[Ingredient(name='[stove-[water-[water-[salt-[knife-[knife-[salt-[stove-[stove-coconut]]]]]]]]]', emoji='❓', value=0, features={'salt_level': 2, 'cook_level': 2, 'water_level': 1, 'chop_level': 1, 'type': 'fruit', 'edible': True}, description='', tool=False), Ingredient(name='[stove-[water-[water-[salt-[knife-[knife-[salt-[stove-[stove-onion]]]]]]]]]', emoji='❓', value=0, features={'salt_level': 2, 'cook_level': 2, 'water_level': 1, 'chop_level': 1, 'type': 'aromatic', 'edible': True}, description='', tool=False)]), CombinedItem(name='[knife]-[[water]-[[[stove]-[[salt]-[[knife]-[[ginger]-[lettuce]]]]]-[[salt]-[[water]-[raw fish]]]]]', emoji='❓', value=75, features={}, description='', tool=False, ingredients=[Ingredient(name='[knife-[water-[stove-[salt-[knife-ginger]]]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 1, 'type': 'aromatic', 'edible': True}, description='', tool=False), Ingredient(name='[knife-[water-[stove-[salt-[knife-lettuce]]]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 1, 'type': 'vegetable', 'edible': True}, description='', tool=False), Ingredient(name='[knife-[water-[salt]-[[water]-[raw fish]]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'type': 'meat'}, description='', tool=False)])]",75,cooking
2,4,"('salt', '[stove]-[[stove]-[[coconut]-[onion]]]')","CombinedItem(name='[salt]-[[stove]-[[stove]-[[coconut]-[onion]]]]', emoji='❓', value=-10, features={}, description='', tool=False, ingredients=[Ingredient(name='[salt-[stove-[stove-coconut]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 2, 'water_level': 0, 'chop_level': 0, 'type': 'fruit', 'edible': True}, description='', tool=False), Ingredient(name='[salt-[stove-[stove-onion]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 2, 'water_level': 0, 'chop_level': 0, 'type': 'aromatic', 'edible': True}, description='', tool=False)])",3.3333333333333335,7,"[Tool(name='water', emoji='💧', tool=True), Tool(name='knife', emoji='🔪', tool=True), Tool(name='stove', emoji='🔥', tool=True), Tool(name='salt', emoji='🧂', tool=True), CombinedItem(name='[stove]-[[water]-[[water]-[[salt]-[[knife]-[[knife]-[[salt]-[[stove]-[[stove]-[[coconut]-[onion]]]]]]]]]]', emoji='❓', value=-100, features={}, description='', tool=False, ingredients=[Ingredient(name='[stove-[water-[water-[salt-[knife-[knife-[salt-[stove-[stove-coconut]]]]]]]]]', emoji='❓', value=0, features={'salt_level': 2, 'cook_level': 2, 'water_level': 1, 'chop_level': 1, 'type': 'fruit', 'edible': True}, description='', tool=False), Ingredient(name='[stove-[water-[water-[salt-[knife-[knife-[salt-[stove-[stove-onion]]]]]]]]]', emoji='❓', value=0, features={'salt_level': 2, 'cook_level': 2, 'water_level': 1, 'chop_level': 1, 'type': 'aromatic', 'edible': True}, description='', tool=False)]), CombinedItem(name='[knife]-[[water]-[[[stove]-[[salt]-[[knife]-[[ginger]-[lettuce]]]]]-[[salt]-[[water]-[raw fish]]]]]', emoji='❓', value=75, features={}, description='', tool=False, ingredients=[Ingredient(name='[knife-[water-[stove-[salt-[knife-ginger]]]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 1, 'type': 'aromatic', 'edible': True}, description='', tool=False), Ingredient(name='[knife-[water-[stove-[salt-[knife-lettuce]]]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 1, 'type': 'vegetable', 'edible': True}, description='', tool=False), Ingredient(name='[knife-[water-[salt]-[[water]-[raw fish]]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'type': 'meat'}, description='', tool=False)])]",75,cooking
2,5,"('water', 'raw fish')","Ingredient(name='[water]-[raw fish]', emoji='❓', value=-10, features={'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'type': 'meat'}, description='', tool=False)",0.0,7,"[Tool(name='water', emoji='💧', tool=True), Tool(name='knife', emoji='🔪', tool=True), Tool(name='stove', emoji='🔥', tool=True), Tool(name='salt', emoji='🧂', tool=True), CombinedItem(name='[stove]-[[water]-[[water]-[[salt]-[[knife]-[[knife]-[[salt]-[[stove]-[[stove]-[[coconut]-[onion]]]]]]]]]]', emoji='❓', value=-100, features={}, description='', tool=False, ingredients=[Ingredient(name='[stove-[water-[water-[salt-[knife-[knife-[salt-[stove-[stove-coconut]]]]]]]]]', emoji='❓', value=0, features={'salt_level': 2, 'cook_level': 2, 'water_level': 1, 'chop_level': 1, 'type': 'fruit', 'edible': True}, description='', tool=False), Ingredient(name='[stove-[water-[water-[salt-[knife-[knife-[salt-[stove-[stove-onion]]]]]]]]]', emoji='❓', value=0, features={'salt_level': 2, 'cook_level': 2, 'water_level': 1, 'chop_level': 1, 'type': 'aromatic', 'edible': True}, description='', tool=False)]), CombinedItem(name='[knife]-[[water]-[[[stove]-[[salt]-[[knife]-[[ginger]-[lettuce]]]]]-[[salt]-[[water]-[raw fish]]]]]', emoji='❓', value=75, features={}, description='', tool=False, ingredients=[Ingredient(name='[knife-[water-[stove-[salt-[knife-ginger]]]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 1, 'type': 'aromatic', 'edible': True}, description='', tool=False), Ingredient(name='[knife-[water-[stove-[salt-[knife-lettuce]]]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 1, 'type': 'vegetable', 'edible': True}, description='', tool=False), Ingredient(name='[knife-[water-[salt]-[[water]-[raw fish]]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'type': 'meat'}, description='', tool=False)])]",75,cooking
2,6,"('water', '[water]-[raw fish]')","Ingredient(name='[water]-[raw fish]', emoji='❓', value=-10, features={'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'type': 'meat'}, description='', tool=False)",0.0,7,"[Tool(name='water', emoji='💧', tool=True), Tool(name='knife', emoji='🔪', tool=True), Tool(name='stove', emoji='🔥', tool=True), Tool(name='salt', emoji='🧂', tool=True), CombinedItem(name='[stove]-[[water]-[[water]-[[salt]-[[knife]-[[knife]-[[salt]-[[stove]-[[stove]-[[coconut]-[onion]]]]]]]]]]', emoji='❓', value=-100, features={}, description='', tool=False, ingredients=[Ingredient(name='[stove-[water-[water-[salt-[knife-[knife-[salt-[stove-[stove-coconut]]]]]]]]]', emoji='❓', value=0, features={'salt_level': 2, 'cook_level': 2, 'water_level': 1, 'chop_level': 1, 'type': 'fruit', 'edible': True}, description='', tool=False), Ingredient(name='[stove-[water-[water-[salt-[knife-[knife-[salt-[stove-[stove-onion]]]]]]]]]', emoji='❓', value=0, features={'salt_level': 2, 'cook_level': 2, 'water_level': 1, 'chop_level': 1, 'type': 'aromatic', 'edible': True}, description='', tool=False)]), CombinedItem(name='[knife]-[[water]-[[[stove]-[[salt]-[[knife]-[[ginger]-[lettuce]]]]]-[[salt]-[[water]-[raw fish]]]]]', emoji='❓', value=75, features={}, description='', tool=False, ingredients=[Ingredient(name='[knife-[water-[stove-[salt-[knife-ginger]]]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 1, 'type': 'aromatic', 'edible': True}, description='', tool=False), Ingredient(name='[knife-[water-[stove-[salt-[knife-lettuce]]]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 1, 'type': 'vegetable', 'edible': True}, description='', tool=False), Ingredient(name='[knife-[water-[salt]-[[water]-[raw fish]]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'type': 'meat'}, description='', tool=False)])]",75,cooking
2,7,"('knife', '[salt]-[[stove]-[[stove]-[[coconut]-[onion]]]]')","CombinedItem(name='[knife]-[[salt]-[[stove]-[[stove]-[[coconut]-[onion]]]]]', emoji='❓', value=-10, features={}, description='', tool=False, ingredients=[Ingredient(name='[knife-[salt-[stove-[stove-coconut]]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 2, 'water_level': 0, 'chop_level': 1, 'type': 'fruit', 'edible': True}, description='', tool=False), Ingredient(name='[knife-[salt-[stove-[stove-onion]]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 2, 'water_level': 0, 'chop_level': 1, 'type': 'aromatic', 'edible': True}, description='', tool=False)])",0.0,7,"[Tool(name='water', emoji='💧', tool=True), Tool(name='knife', emoji='🔪', tool=True), Tool(name='stove', emoji='🔥', tool=True), Tool(name='salt', emoji='🧂', tool=True), CombinedItem(name='[stove]-[[water]-[[water]-[[salt]-[[knife]-[[knife]-[[salt]-[[stove]-[[stove]-[[coconut]-[onion]]]]]]]]]]', emoji='❓', value=-100, features={}, description='', tool=False, ingredients=[Ingredient(name='[stove-[water-[water-[salt-[knife-[knife-[salt-[stove-[stove-coconut]]]]]]]]]', emoji='❓', value=0, features={'salt_level': 2, 'cook_level': 2, 'water_level': 1, 'chop_level': 1, 'type': 'fruit', 'edible': True}, description='', tool=False), Ingredient(name='[stove-[water-[water-[salt-[knife-[knife-[salt-[stove-[stove-onion]]]]]]]]]', emoji='❓', value=0, features={'salt_level': 2, 'cook_level': 2, 'water_level': 1, 'chop_level': 1, 'type': 'aromatic', 'edible': True}, description='', tool=False)]), CombinedItem(name='[knife]-[[water]-[[[stove]-[[salt]-[[knife]-[[ginger]-[lettuce]]]]]-[[salt]-[[water]-[raw fish]]]]]', emoji='❓', value=75, features={}, description='', tool=False, ingredients=[Ingredient(name='[knife-[water-[stove-[salt-[knife-ginger]]]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 1, 'type': 'aromatic', 'edible': True}, description='', tool=False), Ingredient(name='[knife-[water-[stove-[salt-[knife-lettuce]]]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 1, 'type': 'vegetable', 'edible': True}, description='', tool=False), Ingredient(name='[knife-[water-[salt]-[[water]-[raw fish]]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'type': 'meat'}, description='', tool=False)])]",75,cooking
2,8,"('knife', '[knife]-[[salt]-[[stove]-[[stove]-[[coconut]-[onion]]]]]')","CombinedItem(name='[knife]-[[knife]-[[salt]-[[stove]-[[stove]-[[coconut]-[onion]]]]]]', emoji='❓', value=-10, features={}, description='', tool=False, ingredients=[Ingredient(name='[knife-[knife-[salt-[stove-[stove-coconut]]]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 2, 'water_level': 0, 'chop_level': 1, 'type': 'fruit', 'edible': True}, description='', tool=False), Ingredient(name='[knife-[knife-[salt-[stove-[stove-onion]]]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 2, 'water_level': 0, 'chop_level': 1, 'type': 'aromatic', 'edible': True}, description='', tool=False)])",0.0,7,"[Tool(name='water', emoji='💧', tool=True), Tool(name='knife', emoji='🔪', tool=True), Tool(name='stove', emoji='🔥', tool=True), Tool(name='salt', emoji='🧂', tool=True), CombinedItem(name='[stove]-[[water]-[[water]-[[salt]-[[knife]-[[knife]-[[salt]-[[stove]-[[stove]-[[coconut]-[onion]]]]]]]]]]', emoji='❓', value=-100, features={}, description='', tool=False, ingredients=[Ingredient(name='[stove-[water-[water-[salt-[knife-[knife-[salt-[stove-[stove-coconut]]]]]]]]]', emoji='❓', value=0, features={'salt_level': 2, 'cook_level': 2, 'water_level': 1, 'chop_level': 1, 'type': 'fruit', 'edible': True}, description='', tool=False), Ingredient(name='[stove-[water-[water-[salt-[knife-[knife-[salt-[stove-[stove-onion]]]]]]]]]', emoji='❓', value=0, features={'salt_level': 2, 'cook_level': 2, 'water_level': 1, 'chop_level': 1, 'type': 'aromatic', 'edible': True}, description='', tool=False)]), CombinedItem(name='[knife]-[[water]-[[[stove]-[[salt]-[[knife]-[[ginger]-[lettuce]]]]]-[[salt]-[[water]-[raw fish]]]]]', emoji='❓', value=75, features={}, description='', tool=False, ingredients=[Ingredient(name='[knife-[water-[stove-[salt-[knife-ginger]]]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 1, 'type': 'aromatic', 'edible': True}, description='', tool=False), Ingredient(name='[knife-[water-[stove-[salt-[knife-lettuce]]]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 1, 'type': 'vegetable', 'edible': True}, description='', tool=False), Ingredient(name='[knife-[water-[salt]-[[water]-[raw fish]]]]', emoji='❓', value=0, features={'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'type': 'meat'}, description='', tool=False)])]",75,cooking
